Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2013-04-12,Mumbai,25.2,32.9,15.7,1.4,11.1,E,27,WSW,SE,14,7,53,53,1022.0,1022.2,0,7,29.5,25.4,Yes,No
2022-06-07,Chennai,11.7,19.6,9.1,11.7,6.9,S,42,W,SSW,11,15,97,58,1019.1,1023.5,1,8,12.9,18.3,Yes,Yes
2019-10-26,Jaipur,10.6,24.3,6.1,2.3,NA,N,35,SSW,S,20,5,89,59,1022.2,1010.6,4,NA,19.1,12.2,Yes,No
2030-07-12,Mumbai,27.2,33.8,3.1,0.8,0.1,S,49,NNW,SSW,7,19,99,51,1020.4,1016.3,NA,NA,30.9,30.7,Yes,No
2023-03-12,Pune,19.8,30.4,2.7,NA,9.8,W,45,WNW,N,18,12,56,89,1019.7,1018.2,NA,NA,27.9,26.8,Yes,Yes
2012-03-08,Lucknow,25.9,36.9,2.4,13.4,9.3,ENE,27,NNW,NW,12,12,80,60,1022.0,1017.4,NA,NA,34.3,34.3,Yes,No
2033-01-30,Delhi,25.9,38.3,13.2,1.5,NA,N,49,ENE,SE,10,12,91,35,1015.3,1024.9,7,NA,29.6,36.7,Yes,No
2034-02-06,Pune,25.3,31.6,6.0,2.9,NA,S,30,NNE,NW,6,7,68,43,1019.7,1007.2,8,7,29.0,29.7,Yes,No
2027-04-12,Lucknow,28.5,37.0,11.2,8.4,5.0,NW,39,E,SE,15,11,95,62,1007.4,1021.8,4,NA,32.6,32.4,Yes,Yes
2028-12-26,Chennai,29.0,37.5,19.6,8.8,NA,ESE,23,NE,WSW,10,17,78,56,1017.9,1023.4,7,NA,33.3,32.0,Yes,No
2019-05-05,Ahmedabad,24.5,36.1,9.3,11.1,4.1,NW,30,SSE,SW,7,7,84,84,1009.3,1019.6,NA,8,35.5,34.5,Yes,No
2010-08-30,Bangalore,24.9,36.1,10.4,3.6,3.3,WNW,50,WNW,ESE,7,16,60,58,1019.4,1009.0,0,0,27.4,32.5,Yes,No
2018-12-02,Chennai,12.9,19.2,12.5,12.6,2.9,SW,40,SE,SW,6,19,96,41,1018.1,1007.6,8,0,14.4,18.9,Yes,Yes
2022-12-31,Hyderabad,11.1,23.3,5.0,5.1,7.4,NE,20,NNW,WSW,16,14,85,46,1017.6,1024.7,7,6,16.8,15.6,Yes,Yes
2027-10-29,Lucknow,14.9,25.8,15.0,10.7,0.0,NNE,48,WNW,SSW,9,9,66,88,1015.5,1019.8,2,8,19.3,24.9,Yes,Yes
2032-07-11,Bangalore,22.4,32.7,7.8,12.5,NA,E,22,NW,NNE,8,16,79,53,1009.8,1022.4,0,3,27.9,22.7,Yes,Yes
2009-02-13,Delhi,12.4,21.7,3.1,5.4,3.0,SW,37,N,SE,18,17,82,50,1020.2,1021.2,6,7,16.4,15.2,Yes,Yes
2024-06-15,Mumbai,19.1,28.1,4.3,0.6,0.3,N,46,SSE,ESE,5,15,76,48,1011.5,1009.0,NA,7,25.5,22.0,Yes,Yes
2027-10-07,Chennai,17.2,31.2,18.8,NA,0.1,S,48,NNW,SSW,14,9,69,57,1015.3,1018.5,4,2,21.3,22.4,Yes,No
2010-02-26,Mumbai,15.9,22.4,9.4,NA,NA,SW,28,NW,WSW,20,11,52,41,1018.8,1008.9,6,6,17.4,20.8,Yes,Yes
2019-12-08,Delhi,24.7,32.0,2.3,7.6,3.7,ESE,25,E,E,17,18,87,61,1024.4,1010.9,NA,3,25.5,26.8,Yes,Yes
2010-03-08,Lucknow,24.5,36.6,9.6,6.8,4.9,NNE,45,ENE,SSW,10,18,73,84,1007.5,1021.9,NA,1,32.4,26.8,Yes,Yes
2021-03-27,Delhi,14.1,25.4,7.8,11.7,6.0,WSW,38,SW,WSW,18,11,82,65,1005.9,1012.0,8,4,16.3,18.6,Yes,Yes
2030-02-24,Hyderabad,21.0,35.0,2.0,9.1,11.3,E,28,E,WSW,5,12,63,83,1005.2,1017.3,4,4,22.0,24.4,Yes,Yes
2015-02-03,Hyderabad,25.0,33.6,4.4,5.9,NA,ESE,28,NE,NNW,5,7,52,56,1016.9,1011.6,NA,8,32.5,29.2,Yes,Yes
2019-05-16,Pune,21.1,32.1,4.2,3.1,NA,W,32,WSW,NNW,11,16,99,52,1022.8,1015.3,1,1,31.6,26.5,Yes,Yes
2023-09-08,Hyderabad,15.1,23.6,19.6,4.7,1.7,NW,38,NNE,SW,11,12,53,70,1015.9,1018.0,5,4,22.8,19.5,Yes,Yes
2009-11-28,Jaipur,15.3,26.5,7.9,NA,2.2,ESE,31,WSW,W,19,6,82,49,1014.6,1024.7,NA,NA,22.9,20.0,Yes,No
2011-01-03,Jaipur,19.6,24.8,4.4,11.1,NA,ESE,48,NNE,NE,9,9,61,41,1015.8,1011.1,8,8,21.9,23.2,Yes,No
2028-09-16,Ahmedabad,16.4,28.2,0.1,14.8,8.3,W,20,SW,E,17,13,94,86,1023.2,1006.7,NA,1,26.0,27.3,Yes,Yes
2021-03-17,Ahmedabad,23.6,29.4,13.8,9.7,7.9,ESE,23,WNW,NNW,15,19,83,46,1012.5,1006.1,NA,NA,29.0,25.0,Yes,Yes
2009-09-06,Kolkata,12.5,20.4,13.5,1.2,10.2,SSW,43,SSE,E,13,9,57,37,1011.6,1006.4,3,5,13.7,15.7,Yes,Yes
2017-11-29,Ahmedabad,21.0,35.0,17.2,NA,NA,ESE,40,SSE,ESE,16,10,82,64,1022.7,1006.0,5,5,33.6,29.9,Yes,No
2011-09-05,Pune,18.1,25.8,17.6,6.5,10.0,E,31,SSW,ENE,20,6,69,66,1019.4,1016.6,8,4,22.3,22.9,Yes,Yes
2017-06-01,Jaipur,19.5,24.6,0.6,10.6,7.7,ENE,41,WNW,NW,7,13,52,41,1022.8,1023.7,0,NA,20.3,20.7,Yes,No
2015-04-21,Hyderabad,15.7,26.4,2.1,14.5,NA,NE,22,N,W,8,10,52,40,1010.7,1008.3,8,7,22.8,24.3,Yes,No
2021-01-15,Delhi,13.6,20.1,9.8,2.6,6.6,SSW,44,NNE,N,9,8,88,44,1008.3,1005.9,NA,7,17.2,13.8,Yes,No
2008-03-15,Hyderabad,10.0,21.7,10.4,8.2,8.5,WNW,22,ENE,E,19,10,85,37,1009.6,1018.9,8,4,11.0,13.4,Yes,No
2034-03-01,Jaipur,11.1,20.4,16.2,11.7,1.4,SW,28,ESE,SW,6,16,62,52,1015.0,1020.3,4,0,20.4,18.9,Yes,No
2011-05-20,Mumbai,27.5,37.1,16.3,6.7,1.0,SW,32,S,S,10,12,100,46,1017.6,1013.0,4,NA,37.1,31.1,Yes,No
2014-05-28,Ahmedabad,24.8,36.1,16.2,6.1,NA,E,32,W,S,5,8,80,87,1007.6,1019.5,8,4,26.3,27.4,Yes,No
2021-09-07,Hyderabad,28.8,39.5,6.8,9.9,12.0,SW,44,E,E,6,9,81,49,1021.7,1009.0,1,7,29.4,38.5,Yes,Yes
2013-02-23,Chennai,24.9,31.8,1.3,9.6,7.0,SE,27,NNW,NNW,8,6,97,37,1011.0,1016.6,6,8,29.6,31.6,Yes,No
2008-04-08,Lucknow,28.4,34.1,17.2,5.2,0.5,WSW,44,NE,E,5,10,64,76,1008.1,1022.0,0,8,32.2,32.8,Yes,Yes
2017-05-16,Bangalore,10.7,16.2,16.3,2.8,NA,W,48,SW,ENE,5,14,94,74,1005.4,1012.9,NA,4,14.2,12.4,Yes,Yes
2012-06-24,Delhi,12.8,24.9,0.3,3.6,NA,SE,28,NE,WSW,18,8,60,86,1019.8,1016.1,1,NA,19.4,22.8,Yes,No
2026-10-25,Jaipur,22.7,31.4,17.3,2.1,10.1,WNW,39,SW,E,15,8,99,41,1014.2,1011.6,4,3,23.5,26.9,Yes,Yes
2015-11-26,Pune,20.7,27.2,16.1,12.6,0.2,WNW,32,ENE,W,14,14,85,45,1007.4,1009.2,2,4,24.0,27.0,Yes,Yes
2026-03-09,Mumbai,17.7,23.1,18.0,11.3,NA,WSW,38,SE,SE,20,12,70,89,1024.3,1005.7,0,NA,18.7,20.0,Yes,No
2015-07-16,Jaipur,10.7,21.7,13.9,8.1,9.6,WNW,24,WNW,E,20,5,76,33,1006.3,1023.6,2,4,20.3,16.8,Yes,Yes
2033-06-11,Jaipur,28.8,40.8,1.7,4.0,11.8,WSW,40,SSW,NE,20,8,89,48,1016.7,1014.7,5,2,39.6,29.8,Yes,No
2009-03-24,Pune,20.0,29.9,11.9,14.0,6.1,ENE,44,WSW,N,13,19,89,65,1023.2,1019.1,1,7,28.2,29.1,Yes,No
2021-01-07,Chennai,17.0,25.5,13.5,2.2,NA,SW,21,SSW,SSE,12,10,51,40,1010.6,1019.4,1,2,20.1,22.2,Yes,Yes
2029-01-06,Hyderabad,28.2,43.0,17.0,5.0,NA,ENE,25,WSW,S,6,8,78,43,1019.8,1016.1,3,NA,31.5,41.4,Yes,Yes
2029-09-23,Delhi,16.5,26.4,8.3,10.5,10.0,WNW,44,ENE,NE,19,15,58,76,1010.7,1012.1,NA,7,19.5,16.6,Yes,Yes
2022-05-14,Delhi,28.8,41.5,16.3,0.9,4.0,ESE,33,NNW,S,8,16,80,76,1008.1,1011.6,NA,NA,35.2,31.1,Yes,No
2018-12-19,Bangalore,28.8,36.6,11.4,4.2,4.2,ESE,20,SW,SE,8,19,86,31,1007.7,1007.9,NA,NA,36.4,32.5,Yes,No
2008-11-24,Mumbai,17.3,25.2,12.6,2.9,5.1,W,44,SE,E,5,18,68,35,1015.1,1012.8,1,7,20.3,21.2,Yes,Yes
2025-03-14,Kolkata,21.2,29.8,14.9,5.5,NA,E,24,WSW,NNW,19,6,85,79,1022.6,1006.2,NA,NA,25.7,23.3,Yes,Yes
2027-03-07,Chennai,22.6,33.8,11.3,1.9,11.2,E,25,NNE,WNW,8,19,97,41,1020.4,1019.8,NA,8,22.9,28.2,Yes,Yes
2031-07-27,Kolkata,21.1,34.2,19.6,11.1,3.2,NNW,35,NE,WSW,14,8,95,42,1023.2,1013.3,7,1,29.4,28.9,Yes,No
2009-06-26,Ahmedabad,26.8,32.0,1.9,9.6,11.9,SSE,43,ENE,SSE,17,17,98,30,1022.5,1021.5,2,0,27.5,28.7,Yes,Yes
2028-05-27,Ahmedabad,13.2,24.0,12.8,9.1,1.8,NNE,42,W,SW,14,16,100,32,1009.5,1014.2,5,NA,16.5,18.5,Yes,No
2031-12-08,Bangalore,29.4,34.9,3.6,NA,7.3,NNW,22,E,SE,20,9,69,66,1023.6,1010.7,0,NA,31.5,32.5,Yes,No
2028-02-17,Bangalore,25.6,34.2,15.5,NA,7.0,SE,37,WSW,NNE,9,6,95,37,1009.8,1013.5,5,6,25.8,29.4,Yes,No
2015-02-15,Jaipur,16.9,23.0,0.1,14.0,2.6,W,39,WNW,SSW,10,9,92,78,1009.3,1024.0,7,2,22.7,17.9,Yes,No
2019-02-06,Mumbai,11.3,26.2,8.7,8.8,6.3,ESE,20,N,E,16,17,82,43,1021.7,1021.1,1,1,15.6,24.0,Yes,No
2023-09-16,Bangalore,28.2,42.0,7.6,NA,0.3,WSW,20,ENE,WNW,20,7,82,41,1023.2,1012.2,NA,6,31.8,34.7,Yes,No
2027-06-15,Chennai,16.2,22.3,6.9,4.6,7.3,S,41,NW,ESE,7,11,83,32,1008.9,1008.5,NA,NA,16.3,16.7,Yes,Yes
2029-03-01,Hyderabad,22.9,37.0,9.6,4.0,0.6,NNE,33,NNE,SSE,18,19,76,87,1005.2,1007.3,NA,4,32.9,27.8,Yes,No
2032-04-15,Mumbai,10.1,17.2,15.5,NA,1.5,ENE,30,NW,S,11,7,58,47,1010.4,1021.3,3,1,11.9,12.0,Yes,No
2015-12-05,Chennai,14.9,26.6,8.3,2.2,NA,SE,46,SW,NE,12,5,70,42,1020.4,1023.8,6,NA,26.4,25.6,Yes,Yes
2021-02-21,Mumbai,23.7,34.5,14.4,3.6,NA,ESE,34,SE,NNE,8,16,68,83,1008.8,1022.9,1,NA,32.8,33.5,Yes,Yes
2009-11-06,Delhi,19.7,33.9,3.4,13.6,NA,E,30,SE,W,8,8,94,59,1008.9,1011.3,4,6,22.4,30.3,Yes,No
2021-09-27,Lucknow,20.6,35.2,19.8,6.9,10.0,WSW,40,SE,NW,18,17,82,72,1007.8,1009.6,NA,8,25.0,35.1,Yes,Yes
2030-02-02,Delhi,25.1,33.8,15.1,9.1,4.1,E,43,W,WSW,18,11,67,44,1015.3,1019.9,2,NA,31.2,32.0,Yes,Yes
2013-05-01,Lucknow,16.7,22.7,17.3,2.2,3.5,SW,20,ESE,ENE,19,9,70,89,1019.5,1008.6,NA,0,16.9,21.9,Yes,No
2028-02-04,Lucknow,25.8,36.0,18.8,6.2,10.2,SE,29,SW,SSW,18,16,76,39,1018.1,1008.8,NA,NA,34.7,27.5,Yes,No
2031-03-26,Ahmedabad,21.7,34.9,7.7,13.8,9.6,SW,26,W,NNW,20,7,72,86,1013.2,1020.7,0,NA,26.7,25.3,Yes,Yes
2025-02-24,Jaipur,21.7,35.2,13.1,NA,2.0,S,26,W,SSE,11,12,54,81,1019.8,1014.6,NA,1,31.1,33.0,Yes,Yes
2011-09-15,Jaipur,30.0,41.9,5.6,13.1,8.6,ENE,21,NNE,NE,14,14,85,76,1017.3,1018.9,NA,NA,40.6,34.7,Yes,Yes
2026-11-13,Hyderabad,26.4,35.1,15.9,14.1,4.0,ENE,39,E,N,18,19,74,69,1020.5,1017.1,4,NA,33.5,29.7,Yes,No
2021-08-12,Chennai,18.6,31.8,2.1,NA,10.1,ENE,43,W,NE,16,20,52,90,1005.3,1007.1,3,NA,20.3,19.5,Yes,No
2008-04-14,Mumbai,28.3,36.7,17.0,3.0,10.2,SSE,44,NE,SW,17,16,76,39,1020.3,1022.7,7,NA,32.9,32.9,Yes,No
2015-08-15,Kolkata,25.1,37.4,11.0,7.8,NA,WNW,27,SSE,NNE,20,18,74,63,1017.8,1007.4,6,8,29.5,37.4,Yes,No
2016-01-28,Mumbai,15.6,22.7,5.1,NA,8.7,WNW,26,NNW,NE,11,5,95,79,1022.7,1018.4,NA,8,19.6,20.2,Yes,No
2017-04-04,Lucknow,16.6,29.6,5.7,10.5,NA,SW,35,E,E,11,7,65,76,1013.8,1009.7,NA,4,20.6,25.8,Yes,No
2019-07-29,Chennai,27.7,37.4,10.5,NA,4.4,NNW,48,N,E,5,11,52,83,1009.5,1019.5,3,NA,31.7,36.7,Yes,Yes
2016-07-07,Hyderabad,26.3,33.1,10.3,2.2,4.2,SSW,22,SE,SE,7,16,53,45,1008.0,1022.3,7,NA,26.5,28.3,Yes,Yes
2025-08-27,Mumbai,15.9,25.1,1.1,11.7,7.5,WSW,37,N,NW,12,6,50,65,1022.7,1013.5,8,6,18.7,22.9,Yes,No
2029-03-05,Delhi,24.6,32.0,1.9,6.3,11.4,SSW,31,SE,NNE,16,18,70,30,1008.2,1012.1,3,8,25.1,26.4,Yes,Yes
2023-07-26,Ahmedabad,11.1,22.4,12.6,7.9,7.7,W,31,WNW,NW,20,20,53,87,1018.6,1018.0,0,8,15.2,22.4,Yes,No
2013-07-19,Delhi,17.3,29.6,11.9,13.7,2.6,ESE,20,N,WNW,19,18,65,53,1015.0,1013.7,7,3,19.7,23.6,Yes,No
2009-03-10,Jaipur,20.6,35.0,5.1,10.4,NA,S,33,NW,WSW,9,11,87,30,1019.6,1005.6,1,2,33.9,27.4,Yes,No
2033-03-28,Pune,16.6,25.8,7.3,11.6,5.7,E,33,NNE,S,11,17,84,62,1005.1,1020.3,NA,3,20.0,20.5,Yes,Yes
2014-01-07,Hyderabad,29.9,35.3,1.1,9.3,NA,NNE,25,WNW,NNE,10,14,82,86,1007.6,1017.2,2,NA,30.9,30.5,Yes,Yes
2014-03-13,Delhi,27.9,41.2,19.4,NA,NA,NW,30,S,ENE,15,8,73,53,1021.9,1009.3,7,NA,40.9,39.3,Yes,No
2034-06-01,Bangalore,23.9,30.9,18.3,8.9,11.2,N,46,SSE,SW,12,17,96,30,1006.0,1017.1,3,5,30.8,25.6,Yes,No
2021-07-21,Chennai,10.1,17.1,14.0,10.8,6.8,WNW,43,ENE,SW,20,11,88,84,1023.2,1007.7,7,NA,13.4,11.4,Yes,No
2029-09-22,Chennai,29.0,37.5,15.1,3.9,5.7,ESE,30,SSE,ESE,10,6,70,37,1012.2,1020.6,7,5,35.2,34.2,Yes,No
2022-07-19,Delhi,21.2,34.8,4.4,14.6,8.6,SSW,40,SE,NE,9,5,90,88,1023.7,1012.7,5,7,23.2,31.6,Yes,Yes
2024-03-06,Delhi,13.8,24.5,16.6,2.1,0.8,SW,28,ESE,SSE,5,16,52,30,1021.9,1024.0,5,NA,14.6,16.3,Yes,Yes
2014-08-17,Hyderabad,26.6,36.1,13.4,2.4,10.4,E,48,SSE,E,12,13,72,63,1008.5,1022.5,NA,5,33.0,29.3,Yes,No
2019-12-24,Lucknow,20.1,33.2,2.0,0.1,9.7,SE,35,NNE,ESE,12,20,85,39,1016.8,1020.5,4,8,29.0,30.8,Yes,No
2018-07-21,Jaipur,19.6,25.6,14.9,0.3,0.1,SSW,37,W,NNW,12,8,82,57,1007.7,1019.3,NA,NA,19.7,20.2,Yes,No
2011-06-18,Chennai,21.9,33.0,15.8,7.0,3.0,WSW,43,SSE,NNE,14,13,78,87,1008.8,1022.4,NA,NA,31.2,29.1,Yes,Yes
2026-04-29,Jaipur,26.2,36.7,15.9,0.8,4.2,E,37,N,WNW,7,13,60,35,1018.7,1017.9,NA,2,36.2,27.2,Yes,No
2009-03-31,Chennai,10.2,23.2,16.6,9.3,5.0,SSW,20,SSE,SW,9,16,59,85,1022.2,1015.2,NA,7,14.4,14.4,Yes,Yes
2027-01-19,Delhi,19.2,27.8,1.9,11.2,NA,N,50,NNE,ENE,19,10,66,71,1014.1,1016.2,NA,NA,26.9,25.3,Yes,Yes
2016-10-02,Chennai,25.8,30.9,6.2,3.0,11.8,ENE,29,NNW,NW,6,6,92,35,1015.1,1010.4,4,4,26.1,26.5,Yes,Yes
2029-11-07,Lucknow,23.8,32.5,18.6,1.7,4.8,ENE,24,NNW,NE,19,14,91,67,1008.1,1021.7,NA,8,32.1,26.3,Yes,Yes
2026-01-16,Delhi,20.1,30.7,0.0,3.5,6.1,ESE,40,E,SSW,13,12,57,30,1009.6,1018.8,NA,NA,20.2,22.7,No,Yes
2012-10-24,Lucknow,19.2,33.8,5.2,12.4,NA,N,47,SE,NE,8,6,93,30,1020.8,1024.4,4,NA,20.5,21.1,Yes,Yes
2017-09-19,Mumbai,10.3,19.0,6.7,10.7,NA,NE,46,NW,NNW,13,19,61,30,1018.3,1015.0,6,NA,19.0,15.0,Yes,Yes
2022-07-12,Pune,27.1,38.7,19.3,5.6,8.1,SW,21,W,S,5,6,68,37,1018.2,1007.1,5,1,30.5,36.4,Yes,Yes
2032-08-02,Jaipur,29.0,37.3,15.1,4.6,9.1,SE,32,NNE,E,7,11,75,57,1005.1,1016.4,3,3,32.9,34.8,Yes,Yes
2019-08-25,Jaipur,21.9,29.7,2.4,12.9,6.7,NNW,34,SW,NNE,9,18,87,74,1019.8,1024.1,0,NA,29.2,28.7,Yes,Yes
2012-01-20,Chennai,11.8,21.3,18.2,NA,0.8,NNW,42,NE,NNW,10,13,73,35,1022.3,1007.3,NA,2,18.4,20.6,Yes,No
2025-07-20,Bangalore,23.3,31.4,0.3,5.5,3.9,ESE,25,E,ENE,6,18,55,78,1014.5,1006.8,NA,8,31.0,28.1,Yes,No
2021-05-01,Ahmedabad,22.4,34.0,18.5,1.5,12.0,WNW,48,SW,E,17,6,97,41,1019.0,1014.4,1,0,23.7,28.9,Yes,No
2022-05-16,Jaipur,21.7,35.8,9.1,12.9,1.5,ESE,39,NNE,NE,10,9,58,32,1010.1,1020.1,NA,1,29.6,28.2,Yes,Yes
2016-01-23,Hyderabad,23.8,36.0,0.8,NA,11.9,N,22,NNE,NNW,11,18,98,67,1022.5,1005.7,0,8,35.3,31.8,Yes,No
2029-08-16,Kolkata,17.9,26.5,15.1,NA,8.9,W,48,SSE,N,5,18,54,71,1024.0,1008.6,5,7,18.3,21.5,Yes,Yes
2030-06-19,Pune,21.1,28.3,0.1,NA,2.3,WSW,33,NW,SSW,13,18,56,54,1022.8,1017.1,NA,NA,23.5,27.4,Yes,Yes
2031-08-31,Kolkata,21.9,29.6,12.7,13.7,0.3,WSW,21,NE,ESE,8,14,54,71,1016.6,1012.3,6,6,23.9,24.5,Yes,No
2029-08-21,Ahmedabad,27.2,40.6,17.4,NA,6.2,N,23,WSW,SW,10,20,72,75,1019.5,1023.3,1,NA,37.3,32.0,Yes,No
2012-10-07,Hyderabad,11.8,21.6,16.9,NA,0.5,N,37,N,SSW,11,10,86,47,1018.6,1019.4,NA,8,18.3,14.6,Yes,Yes
2008-06-30,Bangalore,14.9,24.0,3.6,1.9,4.1,S,20,SSE,NE,7,16,68,38,1015.5,1020.1,3,NA,18.1,18.1,Yes,No
2028-11-10,Bangalore,29.2,38.3,5.2,8.2,1.8,NNE,31,SE,SW,6,20,80,64,1008.1,1010.4,1,3,36.6,37.2,Yes,Yes
2009-09-09,Ahmedabad,12.2,18.2,14.4,14.8,11.0,ENE,44,WSW,NNW,7,19,95,51,1014.1,1022.5,4,NA,16.0,14.8,Yes,Yes
2023-01-15,Jaipur,25.6,34.3,17.7,NA,NA,N,33,SSE,WSW,15,17,61,56,1024.5,1015.3,NA,NA,26.2,26.7,Yes,Yes
2019-03-15,Delhi,24.7,32.9,17.1,3.1,0.7,WNW,20,NW,SSE,15,6,91,74,1012.8,1016.8,5,2,31.3,27.7,Yes,No
2014-12-16,Jaipur,19.4,25.2,5.6,14.9,7.6,NNW,49,NNE,NW,17,12,73,63,1024.9,1020.3,6,NA,23.1,20.7,Yes,Yes
2017-01-08,Kolkata,10.8,25.0,4.0,11.3,6.6,WNW,36,ESE,S,12,17,61,58,1019.4,1018.1,0,3,20.1,24.3,Yes,No
2023-12-30,Kolkata,14.6,28.4,0.8,NA,1.1,NNW,20,NE,NNE,10,20,89,48,1018.7,1019.7,5,8,25.0,28.2,Yes,Yes
2032-06-07,Mumbai,17.7,24.8,7.3,13.3,10.4,SW,21,ESE,E,18,6,90,56,1016.4,1021.6,NA,NA,21.0,23.5,Yes,Yes
2031-03-26,Lucknow,13.5,24.7,5.2,14.7,NA,ENE,43,W,E,14,13,96,90,1021.5,1007.7,0,4,24.3,20.6,Yes,No
2026-05-23,Pune,20.2,28.8,6.4,NA,10.1,SE,24,WNW,NNE,13,19,100,67,1021.0,1019.3,3,NA,22.5,23.0,Yes,No
2031-03-31,Delhi,19.3,26.7,17.1,5.5,9.8,NE,30,WSW,W,20,19,58,37,1009.7,1019.9,8,6,25.9,23.1,Yes,No
2025-05-24,Jaipur,14.4,21.9,9.1,4.7,10.6,NE,22,SE,NE,6,12,84,72,1024.6,1024.6,NA,2,20.7,18.6,Yes,Yes
2011-05-01,Chennai,12.3,25.4,19.8,10.9,4.7,W,20,NNW,NNW,14,9,83,31,1024.3,1014.9,5,2,17.8,17.9,Yes,Yes
2020-09-25,Kolkata,24.8,34.3,4.5,8.2,9.0,NNE,32,WNW,WNW,10,19,76,82,1016.6,1009.0,3,5,31.7,31.7,Yes,Yes
2015-11-14,Hyderabad,15.6,24.4,10.5,NA,9.8,WNW,24,S,NNW,10,5,65,45,1021.6,1019.2,1,NA,23.3,18.6,Yes,No
2033-01-18,Bangalore,26.2,38.9,4.8,8.4,NA,ENE,22,SSE,ENE,9,18,82,50,1014.7,1009.8,0,7,26.8,33.2,Yes,Yes
2030-01-04,Hyderabad,22.0,28.6,6.9,NA,5.9,E,48,SSE,WNW,12,7,82,61,1023.2,1014.5,6,4,28.6,25.1,Yes,No
2027-08-15,Mumbai,10.8,25.5,19.5,12.5,3.2,W,33,E,ESE,6,6,65,68,1018.6,1010.4,6,7,16.5,15.8,Yes,No
2031-06-26,Mumbai,17.1,29.8,9.6,11.5,1.0,WNW,25,SE,SW,13,16,58,53,1022.1,1017.5,6,8,22.2,27.7,Yes,Yes
2025-09-29,Chennai,14.3,28.2,5.1,2.3,0.7,ESE,50,N,NE,19,18,91,71,1022.4,1018.0,4,7,24.7,19.9,Yes,Yes
2009-11-12,Hyderabad,25.4,31.8,2.9,7.7,NA,E,36,ENE,S,14,6,75,55,1020.0,1018.2,2,NA,30.8,26.7,Yes,Yes
2033-09-26,Mumbai,17.1,22.9,16.4,9.4,6.6,E,29,ENE,SW,10,15,96,82,1009.4,1010.6,5,7,22.7,19.6,Yes,Yes
2023-12-03,Mumbai,17.0,23.7,12.8,14.8,2.4,E,47,N,NW,5,10,81,54,1007.5,1009.8,3,7,19.2,20.6,Yes,Yes
2009-10-15,Ahmedabad,12.7,19.9,19.1,6.5,11.8,NW,48,WNW,ESE,5,16,91,81,1015.8,1010.0,NA,NA,17.8,18.4,Yes,No
2029-12-09,Hyderabad,18.5,29.1,16.9,9.8,0.8,SSE,26,NW,ESE,11,7,71,56,1005.5,1020.3,NA,0,19.0,19.0,Yes,No
2027-09-05,Jaipur,30.0,42.3,16.4,5.5,2.9,N,20,W,WSW,7,5,72,64,1010.2,1012.7,NA,7,34.3,30.6,Yes,No
2021-10-21,Delhi,25.4,34.3,17.7,3.3,11.1,N,50,SW,ENE,20,18,91,41,1019.5,1010.2,6,2,27.6,25.9,Yes,Yes
2032-06-07,Delhi,15.6,24.5,11.4,0.6,NA,S,40,SSE,NNE,12,14,66,59,1022.2,1017.7,8,NA,15.6,17.2,Yes,Yes
2027-08-25,Kolkata,22.8,31.0,4.2,NA,3.7,WNW,45,ESE,N,19,9,76,42,1005.6,1011.6,NA,NA,28.1,23.6,Yes,No
2021-05-25,Kolkata,29.4,36.2,7.9,9.7,8.9,SW,50,NNE,S,17,8,73,81,1018.0,1011.2,NA,6,34.1,30.2,Yes,No
2022-08-21,Kolkata,17.6,28.6,0.8,8.0,2.3,WNW,21,SE,W,19,17,60,30,1024.4,1017.2,NA,5,23.8,25.8,Yes,Yes
2033-03-01,Mumbai,10.1,24.5,9.7,10.0,0.7,NE,49,NNE,SSW,5,20,98,45,1008.2,1006.0,5,5,24.2,23.6,Yes,No
2019-08-02,Hyderabad,28.7,39.4,9.3,0.5,3.2,ESE,30,SSE,NNE,12,20,95,40,1005.7,1005.3,NA,6,29.2,37.0,Yes,Yes
2023-05-12,Mumbai,22.1,31.9,4.2,3.4,8.9,WSW,46,SE,SSW,16,17,72,82,1007.3,1019.8,NA,6,30.9,26.9,Yes,Yes
2009-06-15,Bangalore,19.9,34.6,11.2,12.5,4.5,SW,35,WNW,NNW,14,14,51,44,1006.4,1016.9,3,5,33.7,33.5,Yes,No
2027-04-06,Hyderabad,20.4,29.2,12.1,10.2,6.0,SSW,44,SE,N,9,11,99,53,1011.0,1024.1,1,NA,25.0,27.9,Yes,No
2009-02-18,Mumbai,12.4,26.2,15.2,6.3,NA,SW,29,SE,WNW,20,15,66,60,1020.2,1016.1,NA,NA,19.7,21.7,Yes,No
2023-06-01,Jaipur,19.3,33.3,12.0,13.2,6.2,SW,30,W,WNW,9,10,55,64,1018.7,1006.9,NA,2,32.1,28.2,Yes,No
2026-04-29,Bangalore,14.1,21.7,3.4,10.6,6.7,NE,35,ENE,SE,9,16,62,31,1009.7,1017.8,NA,8,18.8,19.5,Yes,No
2014-01-19,Mumbai,24.8,36.6,8.5,4.6,3.2,ESE,24,ENE,S,6,17,97,58,1019.9,1024.8,8,1,28.8,31.5,Yes,Yes
