Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,Date_month
6,27.9,41.4,1.5,1.9,10.4,10,26.0,9,13,15,12.0,60,51,1008.7,1016.0,7.0,4.0,30.5,34.7,True,False,1
6,14.8,28.0,1.5,1.9,1.8,4,24.0,14,9,7,16.0,52,49,1011.0,1007.4,7.0,8.0,24.3,18.9,True,False,5
2,12.3,25.3,1.5,1.8,9.9,3,47.0,9,8,9,8.0,75,61,1022.8,1008.5,7.0,1.0,24.3,18.9,True,False,9
6,14.8,29.0,1.5,14.3,7.8,11,28.0,11,1,5,10.0,92,75,1009.7,1012.2,3.0,2.0,26.2,24.4,True,False,3
5,22.9,31.9,1.5,14.3,5.0,11,37.0,0,14,20,5.0,88,89,1022.7,1014.7,5.0,3.0,27.3,27.2,True,False,2
5,23.8,38.7,1.5,8.0,10.2,1,42.0,11,11,5,19.0,85,36,1010.2,1013.0,7.0,7.0,29.7,35.6,True,False,10
9,27.6,37.5,1.5,14.4,5.8,1,44.0,8,3,6,10.0,73,41,1012.7,1022.5,3.0,6.0,31.8,34.3,True,False,9
9,17.6,26.1,0.1,5.7,8.1,8,37.0,6,13,8,17.0,74,70,1023.0,1022.8,3.0,7.0,24.6,25.3,True,False,3
3,20.2,31.9,1.5,4.3,11.1,2,26.0,7,12,10,6.0,79,86,1018.0,1014.9,6.0,6.0,25.5,30.1,True,False,10
6,19.5,28.3,1.5,4.2,5.8,11,35.0,4,15,19,10.0,80,88,1017.2,1009.7,4.0,0.0,26.5,27.7,True,False,10
5,24.0,31.4,1.5,4.6,5.0,3,21.0,12,15,11,20.0,53,83,1011.7,1012.6,7.0,3.0,28.1,25.4,True,False,6
2,10.1,21.7,0.4,6.7,7.2,10,23.0,5,3,20,13.0,80,37,1018.6,1007.2,7.0,6.0,20.4,10.9,True,False,11
7,15.4,30.0,1.5,7.1,0.5,10,47.0,12,10,10,12.0,84,41,1020.3,1005.9,1.0,0.0,18.9,23.8,True,True,10
4,10.8,22.9,1.5,7.9,9.9,9,36.0,1,7,10,12.0,76,30,1021.9,1014.2,7.0,4.0,12.2,17.9,True,True,10
7,22.1,30.4,1.5,14.3,9.4,1,24.0,5,0,6,19.0,82,52,1013.7,1009.7,4.0,5.0,23.7,23.1,True,True,11
8,10.4,15.9,1.5,12.3,1.1,8,28.0,3,13,11,19.0,98,33,1008.2,1007.2,0.0,5.0,14.9,12.6,True,True,10
7,14.5,29.4,1.5,7.8,3.8,3,39.0,2,8,7,9.0,65,38,1016.5,1006.6,2.0,5.0,16.6,21.1,True,True,6
10,24.0,32.1,0.4,7.9,10.5,1,35.0,0,11,18,5.0,60,60,1008.8,1024.6,4.0,1.0,26.3,25.0,True,True,12
1,26.6,39.5,1.5,11.1,8.4,7,29.0,4,12,19,16.0,99,81,1021.4,1019.7,1.0,4.0,34.8,31.5,True,True,1
10,17.1,27.2,1.5,0.1,11.7,0,20.0,12,14,20,18.0,64,41,1008.8,1008.2,7.0,4.0,19.4,19.6,True,True,3
5,14.3,20.8,1.5,6.6,3.4,5,22.0,5,7,5,12.0,61,76,1009.2,1008.8,5.0,3.0,17.6,14.5,True,True,7
3,14.3,27.6,1.5,6.1,9.6,8,48.0,15,4,7,18.0,68,70,1024.9,1005.5,6.0,5.0,14.7,19.0,True,True,2
8,14.8,28.1,1.5,9.3,0.0,13,34.0,7,7,8,19.0,79,59,1013.3,1011.9,0.0,0.0,22.9,27.2,True,True,10
10,23.9,35.3,1.5,3.3,2.3,13,44.0,4,15,12,13.0,51,59,1008.7,1015.3,0.0,2.0,28.6,29.9,True,True,8
8,26.2,39.3,1.5,3.8,9.8,4,45.0,2,7,19,8.0,92,74,1015.8,1017.6,6.0,2.0,33.2,32.6,True,True,12
7,24.6,34.0,1.5,1.9,1.5,9,49.0,10,5,15,9.0,100,70,1015.8,1006.0,0.0,8.0,25.3,27.5,True,True,8
2,23.6,33.0,1.5,12.5,10.7,13,44.0,9,5,14,13.0,62,38,1023.5,1020.7,2.0,2.0,32.4,29.7,True,True,7
8,22.5,30.5,1.5,5.6,8.9,4,28.0,10,11,12,7.0,87,31,1008.7,1005.7,1.0,6.0,27.0,28.3,True,True,8
6,29.0,37.6,1.5,3.9,8.4,5,22.0,13,13,20,9.0,74,49,1017.8,1018.2,1.0,5.0,32.6,34.0,True,True,11
9,29.6,39.7,1.5,8.0,8.8,2,37.0,4,0,6,5.0,53,50,1008.4,1010.7,2.0,1.0,32.7,37.9,True,True,10
8,13.4,26.7,1.5,12.2,10.4,1,30.0,8,13,13,16.0,86,32,1011.9,1009.3,4.0,1.0,21.4,17.4,True,True,10
7,22.1,30.4,1.5,14.6,9.4,1,24.0,5,0,6,19.0,82,52,1013.7,1009.7,1.0,5.0,23.7,23.1,True,True,11
2,16.8,25.0,1.5,3.8,1.1,0,20.0,8,8,7,7.0,55,57,1005.9,1014.7,8.0,8.0,18.6,17.1,True,True,12
3,28.3,41.3,1.5,10.6,7.7,13,33.0,8,13,16,20.0,60,84,1011.4,1020.3,1.0,3.0,32.6,40.45,True,True,12
5,21.1,32.2,1.5,4.2,4.1,2,33.0,12,12,5,19.0,76,50,1007.2,1015.3,5.0,1.0,27.4,31.9,True,True,1
1,24.1,32.9,1.5,14.1,2.2,5,43.0,13,12,7,7.0,62,52,1023.8,1007.2,3.0,2.0,31.3,25.1,True,True,3
6,25.4,31.8,1.5,7.7,4.3,15,36.0,12,8,14,6.0,75,55,1020.0,1018.2,2.0,2.0,30.8,26.7,True,True,11
8,13.3,24.7,0.2,0.6,7.1,14,35.0,15,4,10,16.0,81,46,1005.7,1012.7,2.0,1.0,18.2,14.2,True,True,8
5,18.6,26.8,1.5,3.6,5.4,2,30.0,6,5,17,13.0,83,31,1007.0,1020.9,8.0,2.0,26.6,19.9,True,True,6
1,27.8,42.5,1.5,14.3,4.0,15,39.0,2,4,16,17.0,87,63,1016.8,1015.8,2.0,4.0,33.0,36.9,True,True,12
3,22.8,36.5,1.5,10.4,6.0,14,41.0,13,3,13,7.0,81,37,1021.0,1022.8,1.0,4.0,28.6,24.1,True,True,10
3,20.5,26.0,1.5,12.0,2.6,7,29.0,6,2,9,11.0,69,58,1021.0,1017.5,1.0,6.0,24.9,21.9,True,True,5
3,21.6,32.3,1.5,4.9,3.3,6,40.0,10,3,11,5.0,60,87,1007.4,1023.1,1.0,4.0,29.4,24.8,True,True,2
9,24.0,29.5,1.5,0.2,6.3,5,25.0,15,13,8,8.0,59,36,1023.5,1022.3,5.0,0.0,24.7,27.1,True,True,9
10,11.9,17.8,1.5,8.3,8.1,10,21.0,4,11,20,10.0,69,85,1008.0,1014.9,5.0,0.0,16.7,14.1,True,True,10
4,17.9,28.5,1.5,7.3,8.4,15,38.0,4,0,12,6.0,77,40,1009.4,1009.6,5.0,6.0,22.9,25.7,True,True,3
4,23.1,35.6,1.5,8.2,2.0,7,30.0,0,10,18,14.0,64,46,1021.9,1012.9,1.0,5.0,24.6,30.4,True,True,1
7,17.8,31.2,1.5,6.5,11.7,4,24.0,11,10,20,8.0,50,34,1009.0,1007.0,2.0,2.0,17.9,21.2,True,True,11
1,16.3,26.2,1.5,1.9,8.4,11,23.0,1,1,20,10.0,80,36,1009.7,1024.8,2.0,2.0,19.3,24.3,True,True,6
1,13.9,25.4,1.4,14.6,10.0,3,35.0,0,8,8,17.0,73,55,1019.6,1012.7,6.0,6.0,15.7,17.2,True,True,2
3,26.3,35.0,1.5,11.9,0.1,2,33.0,0,6,9,12.0,98,35,1020.4,1012.7,3.0,3.0,33.1,30.0,True,True,12
7,29.4,42.2,1.5,9.3,2.2,10,34.0,5,1,6,9.0,69,34,1013.6,1012.4,2.0,3.0,31.9,40.45,True,True,12
1,27.9,36.1,1.5,13.7,9.6,12,29.0,4,4,16,14.0,68,36,1020.1,1018.9,1.0,3.0,32.6,33.7,True,True,5
10,26.3,40.7,1.5,8.3,2.2,9,27.0,4,10,8,10.0,82,45,1021.3,1007.6,0.0,7.0,32.6,33.3,True,True,3
9,22.0,32.6,1.5,12.3,1.5,2,45.0,12,6,10,9.0,55,64,1005.3,1005.4,4.0,1.0,25.6,22.7,True,True,6
3,23.7,30.4,1.5,6.0,10.2,6,29.0,12,12,13,12.0,84,85,1023.4,1024.3,2.0,2.0,27.5,24.0,True,True,5
7,27.8,36.0,1.5,8.4,2.3,6,21.0,3,7,14,15.0,59,85,1007.8,1009.2,6.0,6.0,31.8,30.0,True,True,2
6,25.4,31.8,1.5,7.7,8.5,15,36.0,12,8,14,6.0,75,55,1020.0,1018.2,2.0,1.0,30.8,26.7,True,True,11
3,29.8,41.8,1.5,2.6,11.4,12,41.0,5,14,18,8.0,100,85,1013.5,1009.7,1.0,5.0,31.0,38.0,True,True,11
8,17.9,23.4,1.5,0.2,8.1,12,49.0,4,2,12,7.0,57,63,1015.7,1011.0,6.0,3.0,19.4,18.0,True,True,10
4,10.2,23.2,1.5,9.3,5.0,8,20.0,11,9,9,16.0,59,85,1022.2,1015.2,2.0,7.0,14.4,14.4,True,True,3
10,17.7,30.6,1.5,12.8,3.1,5,38.0,1,12,13,5.0,92,68,1021.6,1020.1,5.0,0.0,20.0,21.7,True,True,11
8,20.9,35.3,1.5,14.0,10.6,2,26.0,9,14,9,10.0,65,35,1017.1,1016.8,8.0,2.0,22.5,32.6,True,True,10
1,23.8,29.8,1.5,7.0,7.1,14,34.0,15,5,9,5.0,95,66,1017.6,1012.0,8.0,5.0,29.7,29.0,True,True,8
8,14.7,25.2,1.5,5.8,5.4,12,34.0,3,5,18,13.0,99,32,1009.7,1012.0,0.0,5.0,23.7,21.7,True,True,8
9,15.1,26.5,1.5,7.1,9.8,10,26.0,9,0,14,19.0,75,85,1024.0,1014.1,7.0,2.0,16.8,25.3,True,True,12
9,20.9,33.4,1.5,3.1,0.7,8,34.0,4,14,16,18.0,77,81,1019.9,1010.6,3.0,7.0,26.7,23.0,True,True,1
8,25.8,39.2,1.5,5.7,6.6,9,29.0,13,9,17,14.0,57,80,1023.2,1012.7,3.0,7.0,29.1,27.5,True,True,3
2,18.3,28.2,1.5,10.9,11.9,6,40.0,10,4,20,12.0,88,51,1010.5,1011.1,2.0,3.0,23.8,18.7,True,True,11
9,13.2,23.7,1.5,14.4,12.0,4,37.0,6,8,5,15.0,56,67,1017.2,1012.5,4.0,5.0,14.2,13.5,True,True,8
6,28.7,39.4,1.5,0.5,3.2,13,30.0,11,5,12,20.0,95,40,1005.7,1005.3,6.0,6.0,29.2,37.0,True,True,8
7,27.0,37.3,1.5,10.6,7.1,2,37.0,12,9,12,20.0,51,90,1022.7,1021.4,3.0,2.0,35.3,33.6,True,True,7
5,19.1,31.2,1.5,4.3,11.0,12,28.0,15,8,6,17.0,81,81,1022.0,1019.4,5.0,2.0,21.2,28.5,True,True,9
3,10.0,21.7,1.5,8.0,6.1,10,21.0,6,4,18,12.0,55,74,1020.2,1005.7,8.0,3.0,10.2,20.5,True,True,1
2,24.4,31.1,1.5,0.3,5.3,0,29.0,15,3,7,20.0,88,49,1008.6,1008.6,3.0,1.0,28.6,25.6,True,True,7
8,24.2,31.5,1.5,3.8,7.1,15,35.0,13,1,7,15.0,97,33,1008.5,1021.4,2.0,1.0,31.4,30.4,True,True,4
3,15.6,24.6,1.5,8.1,4.3,5,29.0,11,4,10,12.0,79,66,1009.8,1023.1,7.0,8.0,21.3,16.7,True,True,6
2,13.9,24.4,0.2,1.5,10.4,7,44.0,1,12,19,20.0,81,45,1018.9,1019.8,1.0,3.0,18.2,18.4,True,True,8
6,24.1,30.1,1.5,10.6,10.2,12,22.0,3,12,15,19.0,52,35,1018.7,1016.9,7.0,3.0,24.2,24.4,True,True,10
5,11.4,18.3,1.5,7.1,6.6,9,50.0,9,1,11,17.0,72,72,1005.0,1019.6,7.0,1.0,13.6,16.9,True,True,12
9,19.8,25.8,1.5,0.1,6.1,4,47.0,0,3,9,19.0,80,73,1023.1,1008.4,5.0,5.0,21.0,25.2,True,True,3
1,21.4,27.0,1.5,0.4,3.6,6,37.0,11,5,17,9.0,93,44,1022.0,1017.9,6.0,7.0,25.6,22.4,True,True,8
7,21.3,35.0,1.0,4.3,9.0,11,44.0,7,0,14,6.0,85,89,1016.9,1020.0,0.0,7.0,30.4,23.6,True,True,11
10,11.7,16.9,1.5,6.3,6.9,1,23.0,9,2,16,5.0,77,53,1009.4,1024.8,4.0,4.0,15.6,15.2,True,True,1
10,22.4,36.7,1.5,5.4,7.6,9,40.0,15,15,10,16.0,70,71,1023.8,1011.5,8.0,3.0,23.8,24.6,True,True,11
8,17.4,24.1,1.5,6.1,7.3,1,22.0,7,14,14,19.0,67,66,1008.6,1023.3,3.0,0.0,23.3,23.6,True,True,11
9,12.2,18.6,1.5,1.4,5.3,13,29.0,10,12,8,14.0,59,37,1009.5,1008.1,0.0,2.0,16.2,17.4,True,True,8
9,13.8,24.6,0.2,10.7,4.1,13,46.0,13,6,20,6.0,51,83,1016.9,1016.3,4.0,8.0,21.5,22.9,True,True,8
2,29.2,36.0,1.5,12.7,5.0,0,23.0,8,15,8,16.0,52,48,1019.2,1022.6,6.0,2.0,31.0,33.4,True,True,4
6,24.7,35.6,1.5,0.4,10.7,10,25.0,7,13,13,12.0,94,89,1007.1,1021.0,1.0,6.0,34.8,30.3,True,True,2
5,25.3,33.1,1.5,1.9,4.6,11,48.0,8,14,17,12.0,68,66,1012.6,1015.3,7.0,2.0,32.4,27.1,True,True,7
4,21.4,31.0,1.5,14.5,2.5,8,33.0,0,7,5,19.0,97,75,1020.1,1013.9,3.0,8.0,26.1,28.2,True,True,12
1,11.9,19.7,1.5,9.4,3.2,10,30.0,0,12,13,13.0,73,50,1015.0,1021.7,5.0,5.0,16.7,14.4,True,True,6
4,12.7,24.8,1.5,13.4,3.5,10,34.0,13,5,16,6.0,73,76,1007.0,1018.8,8.0,2.0,21.7,23.0,True,True,12
5,22.6,32.1,1.5,14.3,10.5,5,48.0,6,10,10,12.0,55,77,1014.0,1014.1,4.0,1.0,26.1,25.2,True,True,5
2,10.1,23.2,1.5,13.5,3.9,5,21.0,1,8,6,9.0,87,44,1020.3,1023.0,5.0,5.0,15.6,10.8,True,True,11
1,10.5,20.1,1.5,1.0,9.6,12,25.0,12,2,20,10.0,57,37,1012.7,1022.0,2.0,4.0,18.5,11.3,True,True,8
7,13.2,21.9,1.5,12.6,10.1,8,47.0,6,2,20,9.0,98,79,1005.4,1006.0,1.0,8.0,14.8,19.2,True,True,5
7,14.7,28.3,1.5,14.0,1.2,13,30.0,11,0,7,14.0,91,42,1013.5,1023.9,0.0,6.0,28.2,26.6,True,True,2
7,19.6,32.2,1.5,6.2,10.6,6,31.0,15,4,20,19.0,84,62,1006.1,1009.9,4.0,7.0,27.9,25.1,True,True,11
7,25.0,30.4,1.5,6.1,4.3,1,41.0,8,5,10,5.0,59,36,1010.8,1022.4,6.0,3.0,29.3,27.2,True,True,6
1,18.7,25.0,1.5,9.7,11.9,6,31.0,9,5,19,17.0,53,80,1017.6,1014.5,0.0,2.0,23.8,19.0,True,True,6
4,27.0,34.2,1.5,13.2,3.8,9,22.0,6,3,10,9.0,97,73,1014.7,1010.9,7.0,0.0,27.0,28.5,True,True,3
5,21.1,32.2,1.5,4.2,4.1,2,33.0,12,12,5,19.0,76,50,1007.2,1015.3,7.0,1.0,27.4,31.9,True,True,1
6,11.7,17.0,1.5,11.0,10.7,6,41.0,14,1,6,15.0,98,55,1018.2,1011.2,8.0,4.0,12.5,13.6,True,True,11
2,24.8,38.5,1.5,8.4,6.4,2,23.0,6,1,19,5.0,86,71,1010.0,1016.4,6.0,5.0,25.9,27.5,True,True,8
3,29.1,40.2,1.5,11.2,9.6,3,24.0,6,3,9,10.0,69,51,1023.1,1024.0,2.0,5.0,30.7,33.3,True,True,9
10,16.8,30.2,1.5,7.8,5.9,4,20.0,4,13,10,20.0,68,90,1021.6,1021.8,3.0,1.0,21.2,22.5,True,True,2
2,29.8,36.5,1.5,10.0,6.6,8,43.0,4,1,9,7.0,63,31,1013.1,1017.4,6.0,6.0,34.5,36.0,True,True,9
1,28.7,35.7,1.5,2.3,11.1,5,37.0,7,8,12,20.0,76,39,1010.8,1009.0,6.0,2.0,29.9,34.6,True,True,8
2,22.7,34.0,1.5,11.5,0.1,12,34.0,9,8,5,9.0,100,74,1009.9,1024.2,5.0,6.0,26.8,32.8,True,True,6
3,26.9,35.6,1.5,14.1,7.3,15,28.0,9,1,11,12.0,62,45,1013.1,1015.4,1.0,4.0,34.9,34.9,True,True,9
5,28.6,41.5,1.5,6.6,3.6,3,42.0,12,1,19,13.0,52,54,1024.8,1017.3,3.0,3.0,35.3,30.6,True,True,1
8,14.8,28.1,1.5,9.3,0.0,13,34.0,7,7,8,19.0,79,59,1013.3,1011.9,7.0,0.0,22.9,27.2,True,True,10
7,13.2,26.6,1.5,11.1,3.4,10,46.0,0,7,10,8.0,72,71,1023.9,1015.4,2.0,6.0,16.1,18.3,True,True,5
9,15.7,22.9,1.5,11.3,6.7,0,42.0,2,10,19,17.0,80,59,1007.5,1013.1,4.0,8.0,18.4,20.8,True,True,12
4,14.5,26.6,1.5,14.4,8.5,8,44.0,15,0,11,17.0,60,55,1009.8,1005.8,4.0,0.0,19.4,19.1,True,True,6
4,26.9,39.1,1.5,7.9,8.0,10,46.0,10,1,10,12.0,94,89,1019.1,1024.8,2.0,1.0,35.3,29.3,True,True,5
4,28.8,38.0,1.5,10.0,8.7,6,23.0,14,14,10,5.0,98,34,1015.5,1005.8,8.0,7.0,35.3,35.8,True,True,7
7,25.0,35.4,1.5,3.1,9.2,14,35.0,9,4,13,19.0,99,87,1010.0,1024.7,3.0,0.0,30.7,29.8,True,True,1
3,11.9,17.5,1.5,12.0,5.8,5,50.0,11,2,20,5.0,68,64,1009.4,1013.3,0.0,4.0,13.9,13.1,True,True,12
5,15.5,26.9,1.5,11.9,8.5,12,33.0,13,13,20,16.0,83,35,1005.7,1015.6,3.0,7.0,25.7,17.2,True,True,7
3,16.6,21.9,1.5,11.9,2.6,11,44.0,14,8,18,19.0,63,53,1006.2,1016.7,6.0,8.0,17.3,20.8,True,True,1
4,13.4,19.6,0.6,8.3,5.0,0,43.0,15,15,7,8.0,95,64,1021.3,1018.0,2.0,1.0,16.0,17.1,True,True,10
8,20.9,27.3,1.5,2.1,5.8,14,47.0,11,1,5,6.0,83,80,1005.9,1015.2,6.0,6.0,25.9,25.9,True,True,7
5,26.0,33.3,1.5,10.1,6.9,11,30.0,8,8,14,6.0,71,70,1022.5,1016.8,7.0,5.0,30.5,28.6,True,True,11
5,26.3,33.8,1.5,8.2,11.9,6,26.0,12,12,17,17.0,59,47,1016.7,1011.2,0.0,2.0,32.7,32.2,True,True,3
6,29.6,43.5,1.5,9.1,10.6,3,26.0,1,7,9,11.0,75,84,1015.7,1020.8,8.0,2.0,35.3,33.4,True,True,11
7,26.2,33.9,1.5,12.0,9.8,12,45.0,13,6,6,11.0,95,55,1019.6,1021.3,7.0,6.0,27.5,31.6,True,True,8
9,13.1,23.1,1.5,0.2,8.2,4,24.0,8,1,7,11.0,66,43,1016.4,1017.5,7.0,8.0,22.8,21.1,True,True,2
1,27.8,42.4,1.5,2.1,8.6,13,47.0,2,10,14,16.0,99,64,1024.8,1016.0,5.0,1.0,28.9,40.0,True,True,9
5,18.4,26.2,0.0,8.0,1.0,15,39.0,7,15,20,6.0,89,70,1008.4,1013.0,6.0,8.0,25.0,19.0,False,True,9
2,20.6,27.8,1.5,10.7,8.0,15,35.0,13,10,16,20.0,61,53,1013.6,1022.9,4.0,5.0,24.8,26.2,True,True,3
6,20.9,33.1,0.9,7.4,0.7,6,46.0,12,7,19,10.0,96,87,1006.7,1012.3,2.0,7.0,26.1,31.8,True,True,4
2,16.1,29.7,1.5,2.7,9.3,4,47.0,3,0,11,7.0,57,88,1019.2,1008.4,2.0,8.0,29.1,20.3,True,True,10
6,23.8,33.4,1.5,6.1,0.7,4,33.0,13,12,20,14.0,76,54,1016.7,1014.5,8.0,3.0,31.0,32.9,True,True,4
1,14.1,28.1,1.5,12.3,7.7,14,50.0,14,11,5,8.0,61,60,1017.1,1022.2,5.0,4.0,16.6,15.7,True,True,12
2,29.3,42.7,1.5,6.0,11.2,2,22.0,13,4,13,13.0,93,37,1019.5,1018.0,1.0,6.0,32.7,34.9,True,True,9
9,23.8,34.1,1.5,14.6,8.5,10,48.0,10,3,19,5.0,96,34,1020.3,1007.0,5.0,2.0,32.0,27.2,True,True,8
10,19.0,24.7,1.5,7.8,0.9,10,50.0,4,15,11,6.0,76,71,1018.4,1019.9,2.0,1.0,23.9,24.3,True,True,4
10,22.3,27.6,1.5,0.3,1.9,6,46.0,10,7,10,7.0,60,35,1007.3,1020.0,0.0,3.0,26.6,26.3,True,True,4
2,16.9,31.2,1.5,9.2,1.1,5,23.0,9,12,13,7.0,100,74,1012.6,1019.7,1.0,5.0,24.7,18.9,True,True,7
8,14.4,23.9,1.5,9.1,9.6,12,43.0,8,11,17,10.0,76,75,1015.9,1014.1,6.0,7.0,16.2,22.5,True,True,1
5,23.1,31.8,1.5,2.2,2.0,9,47.0,11,3,6,9.0,64,34,1017.7,1007.5,4.0,3.0,30.0,28.8,True,True,8
3,11.5,25.5,1.5,14.3,2.9,5,33.0,12,7,12,11.0,66,40,1007.2,1016.4,5.0,4.0,21.3,22.6,True,True,11
7,19.5,27.3,1.5,3.9,5.6,13,22.0,8,12,5,16.0,72,31,1023.1,1022.3,6.0,5.0,21.8,26.8,True,True,3
2,24.3,34.6,1.5,4.3,6.0,7,44.0,2,12,12,18.0,88,76,1022.6,1022.6,0.0,7.0,27.3,29.1,True,True,11
3,27.3,36.6,1.5,11.1,5.5,10,47.0,2,4,17,10.0,84,59,1013.4,1019.6,1.0,1.0,27.4,32.8,True,True,1
3,14.0,19.3,1.5,9.5,11.6,0,47.0,14,2,18,6.0,84,85,1012.1,1011.4,8.0,8.0,17.1,15.7,True,True,11
4,20.2,30.0,1.5,14.1,8.5,3,49.0,6,10,13,15.0,59,38,1022.8,1018.3,2.0,0.0,20.7,25.9,True,True,12
7,11.1,17.1,1.5,2.8,3.5,0,26.0,11,0,6,19.0,91,74,1005.3,1008.3,5.0,5.0,12.4,16.1,True,True,2
9,10.0,24.0,1.5,9.2,2.8,7,24.0,12,5,14,14.0,79,61,1017.6,1024.4,7.0,0.0,13.6,20.9,True,True,10
3,23.8,37.1,1.5,10.0,9.9,13,45.0,14,12,15,10.0,83,55,1016.5,1021.3,1.0,0.0,33.6,31.5,True,True,2
10,12.7,27.1,1.5,6.0,5.2,14,30.0,8,13,18,14.0,66,47,1016.5,1015.5,2.0,4.0,18.3,22.1,True,True,6
4,28.3,41.6,1.5,9.3,7.5,12,22.0,12,8,14,17.0,73,60,1018.6,1024.8,4.0,1.0,35.3,35.0,True,True,1
5,13.6,24.4,1.5,14.3,6.1,14,27.0,4,0,13,16.0,97,64,1010.5,1017.3,1.0,4.0,21.4,22.7,True,True,2
2,24.7,34.7,1.5,3.6,0.1,3,46.0,9,8,12,17.0,96,68,1023.9,1020.4,3.0,8.0,34.2,28.0,True,True,1
8,13.5,20.2,1.5,7.6,4.0,8,35.0,2,10,18,5.0,74,71,1022.4,1006.0,0.0,3.0,18.4,17.1,True,True,1
8,27.2,33.3,1.5,11.6,3.2,13,38.0,7,1,17,12.0,74,36,1022.6,1008.3,6.0,8.0,27.9,32.9,True,True,8
5,14.5,20.0,1.5,3.6,8.9,14,50.0,1,4,18,9.0,76,50,1017.4,1020.3,5.0,5.0,18.8,19.0,True,True,10
10,16.8,22.3,1.5,2.2,9.3,14,42.0,11,2,17,17.0,98,70,1005.1,1022.2,4.0,4.0,20.1,20.6,True,True,2
6,25.0,34.2,1.5,12.5,4.4,15,30.0,10,9,14,8.0,56,77,1008.2,1007.0,1.0,3.0,33.8,30.3,True,True,5
7,22.7,31.5,1.5,3.7,11.1,4,27.0,10,9,12,17.0,94,57,1008.6,1015.1,1.0,6.0,30.1,27.8,True,True,4
10,22.0,33.3,1.5,11.3,3.0,10,47.0,9,1,6,20.0,83,47,1006.6,1020.1,1.0,1.0,24.5,29.0,True,True,9
8,16.9,29.7,1.5,14.3,1.5,7,23.0,14,4,17,17.0,65,33,1020.5,1021.5,4.0,1.0,17.0,24.2,True,True,4
7,22.3,32.6,1.5,0.0,3.0,15,48.0,14,5,13,19.0,57,89,1022.7,1018.1,2.0,6.0,24.7,27.7,True,True,6
8,14.6,23.6,1.5,3.2,10.6,1,30.0,13,9,19,8.0,59,37,1013.5,1019.4,5.0,2.0,17.9,16.4,True,True,2
4,15.4,22.8,1.5,9.8,4.8,13,47.0,5,14,16,20.0,52,80,1009.9,1011.6,6.0,8.0,21.2,20.1,True,True,9
8,10.4,17.2,1.5,13.6,7.2,12,46.0,14,14,18,5.0,79,70,1025.0,1015.3,5.0,6.0,11.5,12.5,True,True,9
3,15.1,21.5,1.5,3.2,9.7,0,20.0,5,10,14,5.0,97,79,1008.5,1006.7,2.0,1.0,20.9,18.2,True,True,7
1,25.4,30.9,1.5,4.3,6.2,3,31.0,3,13,14,16.0,94,70,1016.0,1009.3,6.0,7.0,26.9,30.1,True,True,11
4,24.3,35.2,1.5,8.8,4.0,14,46.0,7,0,6,10.0,95,45,1015.4,1021.1,3.0,5.0,34.9,26.3,True,True,5
6,18.0,27.0,1.5,5.3,7.6,4,20.0,15,0,20,19.0,97,75,1017.0,1015.4,7.0,6.0,22.4,25.4,True,True,12
10,17.1,27.2,1.5,0.1,11.7,0,20.0,12,14,20,18.0,64,41,1008.8,1008.2,7.0,4.0,19.4,19.6,True,True,3
8,14.9,22.1,1.5,5.9,0.6,7,31.0,4,3,9,13.0,65,73,1007.2,1014.9,6.0,0.0,17.6,20.7,True,True,5
4,19.8,33.7,0.6,4.9,9.5,13,34.0,8,2,7,14.0,63,38,1022.3,1008.3,7.0,8.0,29.7,28.0,True,True,9
7,25.3,37.7,1.5,11.4,7.8,2,45.0,15,10,6,19.0,90,83,1021.6,1017.9,6.0,3.0,31.8,31.7,True,True,8
3,20.8,30.1,1.5,9.9,9.4,14,24.0,3,12,19,15.0,90,63,1018.1,1023.1,0.0,4.0,26.4,27.8,True,True,10
10,21.9,32.3,1.5,10.3,2.6,13,50.0,9,5,12,11.0,94,37,1006.3,1006.8,1.0,0.0,26.3,28.7,True,True,9
6,20.5,31.6,1.5,6.2,8.3,15,26.0,9,1,15,6.0,61,70,1006.4,1011.4,5.0,0.0,30.9,28.1,True,True,1
9,10.3,18.5,1.5,3.8,0.6,10,35.0,14,8,12,9.0,62,89,1017.8,1013.8,3.0,5.0,17.2,10.5,True,True,7
7,19.6,27.7,1.5,10.8,9.6,12,28.0,8,0,8,19.0,79,52,1019.5,1024.3,2.0,2.0,24.3,25.7,True,True,9
9,28.9,34.2,1.5,9.5,4.4,14,50.0,4,12,20,19.0,56,75,1016.9,1010.8,5.0,5.0,32.9,32.4,True,True,2
4,15.0,24.5,1.5,9.1,0.1,11,37.0,5,11,8,5.0,92,44,1005.3,1014.5,6.0,8.0,23.1,21.5,True,True,10
10,19.9,32.9,1.5,14.2,10.1,8,33.0,5,7,16,14.0,93,56,1017.9,1018.0,8.0,7.0,24.4,31.5,True,True,4
6,26.2,33.9,1.5,12.7,3.5,11,47.0,11,12,9,14.0,56,47,1006.7,1013.1,1.0,8.0,32.6,31.7,True,True,6
5,27.2,34.8,1.5,10.5,9.6,9,20.0,9,14,8,5.0,99,57,1010.3,1009.8,6.0,1.0,31.1,30.1,True,True,8
